TradeID,Price,Quantity,Timestamp,Is_Sell_Order
1010300610,130.5700,222.00,1765422034719,True
1010300611,130.5700,2.06,1765422034844,True
1010300612,130.5700,3.86,1765422035063,True
1010300613,130.5700,7.00,1765422035202,True
1010300614,130.5700,31.41,1765422035303,True
1010300615,130.5600,2.06,1765422035411,True
1010300616,130.5700,0.09,1765422035683,False
1010300617,130.5600,0.70,1765422035866,True
1010300618,130.5700,4.13,1765422035888,False
1010300619,130.5600,2.37,1765422036102,True
1010300620,130.5700,4.06,1765422036221,False
1010300621,130.5600,101.74,1765422036325,True
1010300622,130.5600,13.16,1765422036368,False
1010300623,130.5600,9.49,1765422036652,False
1010300624,130.5500,0.78,1765422036710,True
1010300625,130.5600,18.04,1765422037002,False
1010300626,130.5500,0.09,1765422037082,True
1010300627,130.5600,200.96,1765422037535,False
1010300628,130.5700,12.80,1765422037599,False
1010300629,130.5700,2.00,1765422037700,False
1010300630,130.5700,13.02,1765422038088,False
1010300631,130.5700,2.92,1765422038235,False
1010300632,130.5600,0.78,1765422038809,True
1010300633,130.5600,31.18,1765422038921,True
1010300634,130.5600,37.47,1765422039346,True
1010300635,130.5600,44.63,1765422039619,True
1010300636,130.5700,0.19,1765422039768,False
1010300637,130.5600,72.71,1765422040059,True
1010300638,130.5600,1.00,1765422040106,False
1010300639,130.5500,0.09,1765422040203,True
1010300640,130.5600,35.35,1765422040262,False
1010300641,130.5500,0.40,1765422040383,True
1010300642,130.5600,10.87,1765422040412,False
1010300643,130.5500,15.59,1765422040481,True
1010300644,130.5600,0.22,1765422040851,False
1010300645,130.5500,16.03,1765422041018,True
1010300646,130.5600,14.28,1765422041139,False
1010300647,130.5500,45.68,1765422041201,True
1010300648,130.5500,0.92,1765422041308,True
1010300649,130.5600,0.08,1765422041360,False
1010300650,130.5600,44.17,1765422041523,False
1010300651,130.5600,247.04,1765422041756,False
1010300652,130.5700,60.79,1765422041783,False
1010300653,130.5800,0.43,1765422041795,False
